Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
49.jpg,Healthy Teeth,1386.6201113039926,2391.805765614311,1887.6918301655426,2388.9465037871933,0.9786759125380002,0.963217701140862,0.970970199148563,0.963261672195934,5.437725926682324,9.379630453389455,7.402713059472716,9.368417661910561,0.7909927310019143,0.8452259024380343,0.819050502228315,0.8450824391298432,0.4843119623208483,0.4698604256194109,0.4770958943352802,0.4699012696589378,0.695925256274586,0.6854636574023534,0.6907212855669645,0.6854934497564056,0.9569045584694805,0.9256475760583261,0.9413194412877915,0.9257364441777385
5.jpg,Healthy Teeth,1447.1764270397223,2083.4044550521985,1418.177575107296,2083.7369273576774,0.9777446494165454,0.9679604395925907,0.978190607217001,0.9679553266792101,5.675201674665577,8.170213549224307,5.561480686695279,8.17151736218697,0.7906831798567202,0.8256901535195719,0.7891257843735614,0.8257073883735024,0.487164446813775,0.47788333789415044,0.48746445021090834,0.47787868897719066,0.6979716661969704,0.6912910659730461,0.6981865439915813,0.6912877034760496,0.9546796622593137,0.9347590184058808,0.9555992218846714,0.9347485890438129
50.jpg,Healthy Teeth,1503.151179413867,2455.773437188427,1892.542458614347,2443.671445269,0.9768838437023057,0.9622339766064585,0.9708956039335905,0.9624200866535078,5.894710507505361,9.630484067405597,7.421735131820968,9.583025275564705,0.7974971556308418,0.8481009803312076,0.8190089416029751,0.8474990319752532,0.4828604095338189,0.4692547011378986,0.4773185584778098,0.46942679097994366,0.6948815795038885,0.6850216793196392,0.6908824491024576,0.6851472768536292,0.953258187273307,0.9236120117303682,0.9411338003111529,0.9239884498833272
51.jpg,Healthy Teeth,1622.139027877055,2665.363978562247,2097.2655579399143,2717.229658216936,0.9750539933583942,0.959010796011407,0.9677472771208453,0.9582131815240529,6.36132952108649,10.452407759067636,8.224570815450644,10.655802581242886,0.7997374399653951,0.8538472585051435,0.8253664056782867,0.8563450951332814,0.48550941312285717,0.47060618568508156,0.47869075764117275,0.46987458431689877,0.6967850551804747,0.6860074239285473,0.691874813561798,0.685473985149618,0.94910629487636,0.9163616398464993,0.9341900371312735,0.9147341096369462
52.jpg,Healthy Teeth,1291.8680690288982,2310.3500507720105,1846.2289239730228,2329.6999389508755,0.9801330534089611,0.9644703649190784,0.9716078349587393,0.9641727933603348,5.066149290309404,9.060196277537296,7.240113427345188,9.136078191964216,0.7799862505806052,0.8355314495391699,0.8112611391873384,0.8365089145331223,0.4909600787959907,0.4763819209460697,0.48305653464990783,0.47610572847258503,0.7006854349820544,0.690204260307099,0.6950226864282257,0.6900041510546042,0.9594187581512295,0.9273931535197246,0.9419797786226585,0.9267850266482569
53.jpg,Healthy Teeth,1638.738895129174,2539.090996941408,1887.6253832004904,2594.0819162675975,0.9747987128974691,0.9609526805133114,0.9709712210008229,0.960107004640181,6.426427039722251,9.95721959584866,7.402452483139178,10.172870259872932,0.8029244677531919,0.8498855910574553,0.8164906354381973,0.8525778801635455,0.4830820957592198,0.4703036909859347,0.47956745082764207,0.46952463413861834,0.6950410748719962,0.6857869136881621,0.6925080871929526,0.6852186761455195,0.948813637940067,0.9206622270169796,0.9410269981601411,0.9189439728944008
54.jpg,Healthy Teeth,1687.5425048504032,2662.4382222740337,2038.39354690374,2690.033423628772,0.9740481883423492,0.9590557896491553,0.9686526382231148,0.9586314178385758,6.617813744511386,10.44093420499621,7.993700183936235,10.549150680897146,0.7963624732264628,0.8463578236716598,0.8150118839066309,0.8476857661168244,0.49133918197727366,0.4776256410179579,0.4865144807458187,0.4772363829538675,0.7009559058723122,0.6911046527248662,0.6975059001512595,0.6908229751201588,0.9463111905731912,0.9152466744069613,0.9351138012839709,0.9143682037731513
55.jpg,Healthy Teeth,1122.8150209333198,1761.238791043265,1353.1259963212754,1792.8236600637488,0.9827328296230229,0.972914852658271,0.9791910005794409,0.9724291258871259,4.403196160522822,6.906818788404961,5.306376456161864,7.030681019857838,0.6560689034244603,0.6919433706878486,0.6695388156800752,0.6936089821917883,0.5999249752549062,0.5905464838699617,0.5965221360849964,0.5900877927911986,0.7745482394627892,0.7684702231511392,0.772348455093293,0.7681717209004759,0.954927756158784,0.9292992634633067,0.9456819785064543,0.9280312712349688
56.jpg,Healthy Teeth,1673.5986163586235,2670.218074222237,1989.0898988350707,2630.919847714646,0.9742626239295262,0.958936147476052,0.969410852599959,0.9595404938376242,6.563131828857347,10.4714434283225,7.800352544451258,10.317332736135867,0.8070035015187148,0.8586264555654317,0.8241481379091845,0.8567212404515252,0.48050820691416585,0.4662041476398965,0.47594283175748897,0.4667593414863337,0.6931869927473869,0.6827914378782854,0.6898861005684119,0.6831978787191407,0.9479431324261968,0.9169437353471726,0.9381282055367844,0.9181660760158884
57.jpg,Healthy Teeth,2216.41427550291,3613.973960554289,2817.085530349479,3611.314182110459,0.9659149528572739,0.9444226315542354,0.9566775515893723,0.9444635348612793,8.691820688246708,14.172446904134468,11.047394236664623,14.162016400433174,0.8344604593021056,0.9000422378864108,0.8638895912287451,0.8999266865823484,0.4741632330964432,0.45478957402934156,0.465826800577108,0.45482593290238205,0.6885951155043457,0.6743808820164919,0.6825150552017941,0.6744078387017621,0.9308487099702495,0.8872014645829394,0.9120748067936192,0.8872844809843504
